soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall,beloep
2016,12,1235,969478404,1235,224,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,460,DEKAR,14,6440
2016,12,1235,969478404,1235,224,2,0,Kulturlandskap,Beite i utmark,Sau/geit,45,ANTALL_DYR,123,5535
2016,4,438,969104016,438,28,23,0,Kulturmiljøer og kulturminner,Drift av enkeltseter med melkeproduksjon,6-8 uker,42000,ANTALL,1,42000
2016,4,438,969104016,438,28,23,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,180,DEKAR,9,1620
2016,4,438,969104016,438,28,23,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,50,DEKAR,59,2950
2016,4,419,870317832,419,80,11,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2016,4,419,870317832,419,80,11,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,70,DEKAR,32,2240
2016,4,419,870317832,419,80,11,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,115,DEKAR,27,3105
2016,4,419,870317832,419,80,11,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,195,DEKAR,6,1170
2016,5,522,980458792,522,208,11,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,92,DEKAR,30,2760
2016,5,522,980458792,522,208,11,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,92,DEKAR,7,644
2016,5,522,980458792,522,208,11,0,Kulturlandskap,Beite i utmark,Hest/storfe,585,ANTALL_DYR,3,1755
2016,5,522,980458792,522,208,11,0,Kulturmiljøer og kulturminner,Drift av fellesseter med melkeproduksjon,8 uker eller mer,41000,ANDEL,2,20500
2016,5,522,980458792,522,208,11,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,41,DEKAR,87,3567
2016,17,1721,977046017,1721,129,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravfelt,Beite,263,DEKAR,0,0
2016,17,1721,977046017,1721,129,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2016,17,1721,977046017,1721,129,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,0,0
2016,17,1721,977046017,1721,129,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,81,DEKAR,26,2106
2016,17,1721,977046017,1721,129,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,182,DEKAR,33,6006
2016,14,1445,970591184,1445,112,1,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,9,METER,202,1818
2016,14,1413,975674487,1413,6,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,264,DEKAR,34,8976
2016,14,1413,975674487,1413,6,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,399,DEKAR,7,2793
2016,14,1413,975674487,1413,6,2,0,Kulturlandskap,Skjøtsel av bratt areal,Ikke klassifisert,0,DEKAR,0,0
2016,14,1413,975674487,1413,6,2,0,Biologisk mangfold,Skjøtsel av styvingstrær,Skjøtsel av styvingstrær,150,ANTALL,3,450
2016,14,1413,975674487,1413,6,2,0,Biologisk mangfold,Slått av biologisk verdifulle arealer,Slått av biologisk verdifulle arealer,580,DEKAR,74,42920
2016,14,1413,975674487,1413,6,2,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,190,DEKAR,11,2090
2016,14,1413,975674487,1413,6,2,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,9,METER,975,8775
2016,14,1443,969165198,1443,61,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,264,DEKAR,27,7128
2016,14,1443,969165198,1443,61,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,399,DEKAR,9,3591
2016,5,543,969361779,543,40,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,160,DYREENHETER,0,0
2016,5,543,969361779,543,40,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,92,DEKAR,33,3036
2016,5,543,969361779,543,40,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,92,DEKAR,6,552
2016,5,543,969361779,543,40,1,0,Biologisk mangfold,Beite av biologisk verdifulle arealer,Beite av biologisk verdifulle arealer,170,DEKAR,26,4420
2016,5,543,969361779,543,40,1,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,41,DEKAR,65,2665
2016,14,1430,871035342,1430,107,2,0,Kulturlandskap,Beite i utmark,Sau/geit,50,ANTALL_DYR,0,0
2016,14,1430,871035342,1430,107,2,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,9,METER,287,2583
2016,12,1238,969626829,1238,57,8,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,550,DEKAR,17,9350
2016,12,1238,969626829,1238,57,8,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,222,DEKAR,2,444
2016,12,1238,969626829,1238,57,8,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,460,DEKAR,15,6900
2016,16,1617,948209136,1617,124,25,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Øyer/holmer/veiløse områder,170,DYREENHETER,13,2210
2016,10,1027,971213124,1027,86,1,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Bygdenært,104,DEKAR,111,11544
2016,10,1027,971213124,1027,86,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Bygdenært,71,DYREENHETER,357,25347
2016,10,1027,971213124,1027,86,1,0,Kulturlandskap,Beite i utmark,Sau/geit,71,ANTALL_DYR,0,0
2016,10,1027,971213124,1027,86,1,0,Kulturmiljøer og kulturminner,Skjøtsel av andre automatisk fredede kulturminner,Beite,1560,DEKAR,2,3120
2016,16,1653,994207210,1653,256,12,0,Kulturmiljøer og kulturminner,Hesjing,Hesjing,330,DEKAR,20,6600
2016,17,1714,882951782,1714,181,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2016,17,1714,882951782,1714,181,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,2,0
2016,17,1714,882951782,1714,181,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,0,DEKAR,26,0
2016,17,1714,882951782,1714,181,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,182,DEKAR,23,4186
2016,17,1714,882951782,1714,181,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,225,DEKAR,21,4725
2016,8,806,993502669,806,78,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2016,8,806,993502669,806,78,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,0,0
2016,8,806,993502669,806,78,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,120,DEKAR,33,3960
2016,8,806,993502669,806,78,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,190,DEKAR,15,2850
2016,8,806,993502669,806,78,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,190,DEKAR,3,570
2016,8,806,993502669,806,78,3,0,Avrenning til vassdrag og kyst,Vegetasjonssone,Korn,20,METER,758,15160
2016,2,236,989339575,236,13,1,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,520,ANTALL,1,520
2016,2,236,989339575,236,13,1,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Trerekker/alleer,"10,4",METER,358,"3723,2"
2016,2,236,989339575,236,13,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2016,2,236,989339575,236,13,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,25,0
2016,2,236,989339575,236,13,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,104,DEKAR,162,16848
2016,2,236,989339575,236,13,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,166,DEKAR,62,10292
2016,2,236,989339575,236,13,1,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,"197,6",DEKAR,207,"40903,2"
2016,2,236,989339575,236,13,1,0,Avrenning til vassdrag og kyst,Grasdekt vannvei,Korn,"20,8",METER,934,"19427,2"
2016,16,1601,991117679,1601,291,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2016,16,1601,991117679,1601,291,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,75,DEKAR,27,2025
2016,16,1601,991117679,1601,291,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,170,DEKAR,7,1190
2016,16,1612,969221640,1612,55,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,260,DEKAR,70,18200
2016,16,1612,969221640,1612,55,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,260,DEKAR,16,4160
2016,16,1612,969221640,1612,55,1,0,Kulturlandskap,Skjøtsel av bratt areal,Ikke klassifisert,0,DEKAR,0,0
2016,12,1251,988113441,1251,53,2,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Øyer/holmer/veiløse områder,1000,DEKAR,25,25000
2016,12,1251,988113441,1251,53,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,222,DEKAR,6,1332
2016,12,1251,988113441,1251,53,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,460,DEKAR,18,8280
2016,12,1251,988113441,1251,53,2,0,Kulturlandskap,Beite i utmark,Sau/geit,45,ANTALL_DYR,26,1170
2016,14,1431,993460311,1431,39,14,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,264,DEKAR,85,22440
2016,14,1431,993460311,1431,39,14,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,399,DEKAR,5,1995
2016,14,1431,993460311,1431,39,14,0,Kulturlandskap,Beite i utmark,Hest/storfe,100,ANTALL_DYR,0,0
2016,15,1525,969849623,1525,71,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,13,1690
2016,15,1525,969849623,1525,71,4,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,0,0
2016,15,1525,969849623,1525,71,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,48,DEKAR,108,5184
2016,12,1231,993006238,1231,71,6,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,550,DEKAR,19,10000
2016,12,1231,993006238,1231,71,6,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,222,DEKAR,11,2442
2016,12,1231,993006238,1231,71,6,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,460,DEKAR,8,3680
2016,5,538,970389016,538,67,17,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,250,DEKAR,0,0
2016,5,538,970389016,538,67,17,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,92,DEKAR,20,1840
2016,5,538,970389016,538,67,17,0,Biologisk mangfold,Slått av biologisk verdifulle arealer,Slått av biologisk verdifulle arealer,725,DEKAR,6,4350
2016,14,1449,976116933,1449,23,2,0,Kulturlandskap,Beite i utmark,Hest/storfe,100,ANTALL_DYR,22,2200
2016,14,1449,976116933,1449,23,2,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,9,METER,328,2952
2016,14,1417,969833395,1417,97,44,0,Kulturmiljøer og kulturminner,Skjøtsel av gravminne,Skjøtsel av gravminne,500,ANTALL,2,1000
2016,14,1417,969833395,1417,97,44,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,9,METER,80,720
2016,14,1428,969828723,1428,96,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,160,DYREENHETER,30,4800
2016,14,1428,969828723,1428,96,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,264,DEKAR,16,4224
2016,14,1428,969828723,1428,96,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,399,DEKAR,10,3990
2016,14,1428,969828723,1428,96,1,0,Kulturlandskap,Beite i utmark,Sau/geit,50,ANTALL_DYR,0,0
2016,11,1122,969082950,1122,31,10,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,55,DEKAR,108,5940
2016,11,1122,969082950,1122,31,10,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,56,DEKAR,66,3696
2016,12,1231,953948788,1231,150,2,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,550,DEKAR,24,10000
2016,12,1231,953948788,1231,150,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,222,DEKAR,9,1998
2016,12,1231,953948788,1231,150,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,460,DEKAR,15,6900
2016,15,1519,996305538,1519,27,5,0,Biologisk mangfold,Skjøtsel av slåttemark,Skjøtsel av slåttemark,1000,DEKAR,0,0
2016,15,1519,996305538,1519,27,5,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,48,DEKAR,13,624
2016,18,1870,999555837,1870,39,42,0,Kulturlandskap,Slått av veikanter,Slått av veikanter,"3,8",METER,608,"2310,4"
2016,18,1870,999555837,1870,39,42,0,Biologisk mangfold,Friarealer for gås i Nord-Trøndelag og Nordland,Middels beitetrykk,280,DEKAR,25,7000
2016,18,1870,999555837,1870,39,42,0,Biologisk mangfold,Friarealer for gås i Nord-Trøndelag og Nordland,Lavt beitetrykk,90,DEKAR,29,2610
2016,18,1870,999555837,1870,39,42,0,Kulturmiljøer og kulturminner,"Skjøtsel av bakkemurer, trerekker, skigarder",Bakkemurer/steingjerder,35,METER,195,6825
2016,18,1870,999555837,1870,39,42,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,"23,5",DEKAR,11,"258,5"
2016,15,1548,980510921,1548,61,7,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,60,7800
2016,15,1548,980510921,1548,61,7,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,130,DEKAR,1,130
2016,15,1548,980510921,1548,61,7,0,Kulturlandskap,Skjøtsel av bratt areal,Ikke klassifisert,0,DEKAR,0,0
2016,15,1548,969990873,1548,56,15,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,48,DEKAR,233,11184
2016,16,1648,969331764,1648,108,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,260,DEKAR,0,0
2016,16,1648,969331764,1648,108,3,0,Kulturmiljøer og kulturminner,Skjøtsel av stølsvoller og seterlandskap,Skjøtsel av stølsvoller og seterlandskap,450,DEKAR,4,1800
2016,15,1571,816135052,1571,38,5,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,130,DEKAR,11,1430
2016,12,1231,975997901,1231,69,3,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Areal med spesielle verdier,550,DEKAR,38,10000
2016,12,1231,975997901,1231,69,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,222,DEKAR,24,5328
2016,12,1231,975997901,1231,69,3,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,460,DEKAR,14,6440
2016,17,1736,969433338,1736,53,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2016,17,1736,969433338,1736,53,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,81,DEKAR,14,1134
2016,17,1736,969433338,1736,53,3,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,182,DEKAR,115,20930
2016,15,1548,969129973,1548,79,4,0,Utslipp til luft,Spredning vår/vekstsesong,Spredning vår/vekstsesong,48,DEKAR,566,27168
2016,4,423,987715456,423,80,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2016,4,423,987715456,423,80,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,115,DEKAR,186,21390
2016,4,423,987715456,423,80,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,195,DEKAR,21,4095
2016,4,423,987715456,423,80,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,245,DEKAR,14,3430
2016,17,1721,969433087,1721,183,8,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2016,17,1721,969433087,1721,183,8,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,0,0
2016,17,1721,969433087,1721,183,8,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 4,225,DEKAR,73,16425
2016,17,1702,990955379,1702,84,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Ikke klassifisert,0,DEKAR,0,0
2016,17,1702,990955379,1702,84,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 1,0,DEKAR,19,0
2016,17,1702,990955379,1702,84,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 2,81,DEKAR,59,4779
2016,17,1702,990955379,1702,84,2,0,Avrenning til vassdrag og kyst,Ingen/utsatt jordarbeiding,Erosjonsklasse 3,182,DEKAR,5,910
2016,11,1129,987427981,1129,23,1,0,Kulturlandskap,Slått av lokalt verdifulle jordbrukslandskap,Øyer/holmer/veiløse områder,540,DEKAR,31,16740
2016,11,1129,987427981,1129,23,1,0,Kulturlandskap,Beite av lokalt verdifulle jordbrukslandskap,Øyer/holmer/veiløse områder,500,DYREENHETER,72,36000
2016,11,1129,987427981,1129,23,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,55,DEKAR,0,0
2016,11,1129,987427981,1129,23,1,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,56,DEKAR,0,0
2016,11,1129,987427981,1129,23,1,0,Biologisk mangfold,Skjøtsel av slåttemark,Skjøtsel av slåttemark,1000,DEKAR,7,7000
2016,11,1129,987427981,1129,23,1,0,Friluftsliv og tilgjengelighet,Vedlikehold av ferdselsårer i jordbrukslandskapet,Lav tilrettelegging,4,METER,926,3704
2016,5,542,969360683,542,16,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:5,92,DEKAR,42,3864
2016,5,542,969360683,542,16,2,0,Kulturlandskap,Skjøtsel av bratt areal,Helling 1:3,92,DEKAR,10,920
2016,5,542,969360683,542,16,2,0,Kulturlandskap,Skjøtsel av bratt areal,Ikke klassifisert,0,DEKAR,0,0
2016,5,542,969360683,542,16,2,0,Kulturmiljøer og kulturminner,Drift av fellesseter med melkeproduksjon,8 uker eller mer,41000,ANDEL,3,"13666,67"
