soeknads_aar,fylkesnr,saksbehandlende_kommune,orgnr,komnr,gardsnr,bruksnr,festenr,miljoetema,tiltak,tiltaksklasse,sats,enhet,antall,beloep
2019,1,3016,999514537,128,124,1,0,Utslipp til luft,Spredning av husdyrgjoedsel med tilfoerselsslange,Spredning av husdyrgjoedsel med tilfoerselsslange,60,DEKAR,167,10020
2019,1,3016,999310737,128,41,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3016,999310737,128,41,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,18,504
2019,1,3016,999310737,128,41,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,6,564
2019,1,3014,999270964,125,20,1,0,Kulturlandskap,Skjoetsel av gaardsdammer,Skjoetsel av gaardsdammer,500,ANTALL,1,500
2019,1,3014,999270964,125,20,1,0,Kulturminner og kulturmiljoeer,Skjoetsel av trerekker,Skjoetsel av trerekker,15,METER,0,0
2019,1,3014,999270964,125,20,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,3,84
2019,1,3014,999270964,125,20,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,2,188
2019,1,3014,999270964,125,20,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,6,1014
2019,1,3014,999270964,125,20,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 4, prioriterte omraader",179,DEKAR,14,2506
2019,1,3014,999197884,125,123,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,58,5452
2019,1,3014,999197884,125,123,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,25,4225
2019,1,3014,999197884,125,123,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 4, prioriterte omraader",179,DEKAR,13,2327
2019,1,3003,999130321,105,1120,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3003,999130321,105,1120,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,15,420
2019,1,3003,999130321,105,1120,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,92,8648
2019,1,3016,999085148,128,152,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3016,999085148,128,152,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,89,2492
2019,1,3016,999085148,128,152,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,344,32336
2019,1,3016,999085148,128,152,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,64,10816
2019,1,3016,999085148,128,152,2,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjoedsel,Nedfelling eller nedlegging av husdyrgjoedsel,20,DEKAR,343,6860
2019,1,3016,999085148,128,152,2,0,Utslipp til luft,Spredning av husdyrgjoedsel med tilfoerselsslange,Spredning av husdyrgjoedsel med tilfoerselsslange,60,DEKAR,343,20580
2019,1,3016,998852706,128,90,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3016,998852706,128,90,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,2,56
2019,1,3016,998852706,128,90,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,66,6204
2019,1,3016,998852706,128,90,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,19,3211
2019,1,3016,998681197,128,67,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,96,9024
2019,1,3016,998681197,128,67,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,41,6929
2019,1,3016,998681197,128,67,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 4, prioriterte omraader",179,DEKAR,2,358
2019,1,3016,998681197,128,67,2,0,Avrenning til vann,Ingen jordarbeiding paa flomutsatte arealer,Prioriterte omraader,141,DEKAR,15,2115
2019,1,3003,998557348,105,1129,1,0,Biologisk mangfold,Skjoetsel av biologisk verdifulle arealer,Beiting,250,DEKAR,20,5000
2019,1,3003,998557348,105,1129,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3003,998557348,105,1129,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,79,7426
2019,1,3004,998380618,106,92,3,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3004,998380618,106,92,3,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,43,1204
2019,1,3004,998380618,106,92,3,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,137,12878
2019,1,3001,998214890,101,28,3,0,Kulturminner og kulturmiljoeer,Skjoetsel av steingjerder,Skjoetsel av steingjerder,15,METER,0,0
2019,1,3001,998214890,101,28,3,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3001,998214890,101,28,3,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,87,2436
2019,1,3001,998214890,101,28,3,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,7,658
2019,1,3014,998212227,125,100,1,0,Kulturlandskap,Skjoetsel av gaardsdammer,Skjoetsel av gaardsdammer,500,ANTALL,2,1000
2019,1,3014,998212227,125,100,1,0,Kulturminner og kulturmiljoeer,Skjoetsel av alléer,Skjoetsel av alléer,15,METER,0,0
2019,1,3014,998212227,125,100,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3014,998212227,125,100,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,66,1848
2019,1,3014,998212227,125,100,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,116,10904
2019,1,3014,998212227,125,100,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,74,12506
2019,1,3014,998212227,125,100,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 4, prioriterte omraader",179,DEKAR,111,19869
2019,1,3014,998212227,125,100,1,0,Avrenning til vann,Fangvekster som underkultur,Prioriterte omraader,122,DEKAR,229,27938
2019,1,3014,998212227,125,100,1,0,Avrenning til vann,"Grasdekte vannveier i aaker, korn",Prioriterte omraader,38,METER,1316,50008
2019,1,3014,998212227,125,100,1,0,Avrenning til vann,"Grasdekt kantsone i aaker, korn",Prioriterte omraader,14,METER,118,1652
2019,1,3013,998207517,119,78,1,0,Biologisk mangfold,Skjoetsel av styvingstraer,Skjoetsel av styvingstraer,500,ANTALL,0,0
2019,1,3013,998207517,119,78,1,0,Kulturminner og kulturmiljoeer,Skjoetsel av steingjerder,Skjoetsel av steingjerder,15,METER,0,0
2019,1,3013,998207517,119,78,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3013,998207517,119,78,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,113,3164
2019,1,3013,998207517,119,78,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,326,30644
2019,1,3013,998207517,119,78,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,52,8788
2019,1,3013,998207517,119,78,1,0,Avrenning til vann,Direktesaadd hoestkorn og hoestoljevekster,Prioriterte omraader,190,DEKAR,69,13110
2019,1,3017,998170621,135,84,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,29,2726
2019,1,3017,998170621,135,84,2,0,Avrenning til vann,"Grasdekt kantsone i aaker, korn",Prioriterte omraader,14,METER,776,10864
2019,1,3001,998163714,101,115,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3001,998163714,101,115,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,105,2940
2019,1,3001,998163714,101,115,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,159,14946
2019,1,3001,998163714,101,115,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,2,338
2019,1,3026,998129389,121,75,4,0,Kulturminner og kulturmiljoeer,Skjoetsel av enkeltstaaende automatisk fredete kulturminner,Beiting,500,ANTALL,1,500
2019,1,3026,998129389,121,75,4,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,32,896
2019,1,3026,998129389,121,75,4,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,52,4888
2019,1,3026,998129389,121,75,4,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,9,1521
2019,1,3017,998125537,135,74,3,0,Avrenning til vann,"Grasdekt kantsone i aaker, korn",Prioriterte omraader,14,METER,828,11592
2019,1,3013,998061431,119,9,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3013,998061431,119,9,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,52,1456
2019,1,3013,998061431,119,9,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,284,26696
2019,1,3013,998061431,119,9,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,58,9802
2019,1,3013,998061431,119,9,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 4, prioriterte omraader",179,DEKAR,13,2327
2019,1,3013,998061431,119,9,1,0,Avrenning til vann,Gras paa arealer utsatt for flom og erosjon,Prioriterte omraader,235,DEKAR,61,14335
2019,1,3013,998061431,119,9,1,0,Avrenning til vann,"Grasdekt kantsone i aaker, korn",Prioriterte omraader,14,METER,1292,18088
2019,1,3014,998021162,138,25,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,200,DEKAR,48,9600
2019,1,3014,998021162,138,25,1,0,Avrenning til vann,Gras paa arealer utsatt for flom og erosjon,Prioriterte omraader,235,DEKAR,151,35485
2019,1,3001,997971027,101,75,1,0,Kulturminner og kulturmiljoeer,Skjoetsel av steingjerder,Skjoetsel av steingjerder,15,METER,0,0
2019,1,3001,997971027,101,75,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,193,5404
2019,1,3001,997971027,101,75,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,25,2350
2019,1,3001,997971027,101,75,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,2,338
2019,1,3012,997927346,118,1,2,0,Kulturminner og kulturmiljoeer,Skjoetsel av alléer,Skjoetsel av alléer,15,METER,0,0
2019,1,3012,997927346,118,1,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3012,997927346,118,1,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,60,1680
2019,1,3012,997927346,118,1,2,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,145,13630
2019,1,3003,997926528,105,1064,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,200,DEKAR,7,1400
2019,1,3003,997926528,105,1064,1,0,Avrenning til vann,Gras paa arealer utsatt for flom og erosjon,Prioriterte omraader,235,DEKAR,16,3760
2019,1,3003,997890019,105,1020,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3003,997890019,105,1020,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,8,224
2019,1,3003,997890019,105,1020,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,57,5358
2019,1,3003,997890019,105,1020,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,24,4056
2019,1,3003,997890019,105,1020,1,0,Avrenning til vann,Ingen jordarbeiding paa flomutsatte arealer,Prioriterte omraader,141,DEKAR,88,12408
2019,1,3013,997876261,119,105,9,0,Avrenning til vann,"Grasdekt kantsone i aaker, korn",Prioriterte omraader,14,METER,997,13958
2019,1,3014,997872398,122,6,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3014,997872398,122,6,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,21,588
2019,1,3014,997872398,122,6,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,444,41736
2019,1,3014,997872398,122,6,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,232,39208
2019,1,3014,997872398,122,6,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 4, prioriterte omraader",179,DEKAR,79,14141
2019,1,3026,997869850,121,67,6,0,Kulturminner og kulturmiljoeer,Skjoetsel av steingjerder,Skjoetsel av steingjerder,15,METER,0,0
2019,1,3026,997869850,121,67,6,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,42,1176
2019,1,3026,997869850,121,67,6,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,367,34498
2019,1,3026,997869850,121,67,6,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,2,338
2019,1,3014,997807685,138,44,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3014,997807685,138,44,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,178,16732
2019,1,3014,997807685,138,44,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,58,9802
2019,1,3014,997807685,138,44,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 4, prioriterte omraader",179,DEKAR,85,15215
2019,1,3014,997807685,138,44,1,0,Avrenning til vann,Gras paa arealer utsatt for flom og erosjon,Prioriterte omraader,235,DEKAR,3,705
2019,1,3014,997807685,138,44,1,0,Avrenning til vann,"Grasdekte vannveier i aaker, korn",Prioriterte omraader,38,METER,120,4560
2019,1,3014,997807685,138,44,1,0,Avrenning til vann,"Grasdekt kantsone i aaker, korn",Prioriterte omraader,14,METER,951,13314
2019,1,3014,997807685,138,44,1,0,Avrenning til vann,Fangdam,Prioriterte omraader,1000,DEKAR,1,1000
2019,1,3013,997756096,119,27,3,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3013,997756096,119,27,3,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,6,168
2019,1,3013,997756096,119,27,3,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,110,10340
2019,1,3013,997756096,119,27,3,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,6,1014
2019,1,3013,997756096,119,27,3,0,Avrenning til vann,"Grasdekt kantsone i aaker, korn",Prioriterte omraader,14,METER,719,10066
2019,1,3013,997756096,119,27,3,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjoedsel,Nedfelling eller nedlegging av husdyrgjoedsel,20,DEKAR,97,1940
2019,1,3013,997756096,119,27,3,0,Utslipp til luft,Spredning av husdyrgjoedsel med tilfoerselsslange,Spredning av husdyrgjoedsel med tilfoerselsslange,60,DEKAR,97,5820
2019,1,3014,997616030,122,86,4,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3014,997616030,122,86,4,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,2,56
2019,1,3014,997616030,122,86,4,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,205,19270
2019,1,3014,997616030,122,86,4,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,4,676
2019,1,3014,997616030,122,86,4,0,Avrenning til vann,"Grasdekt kantsone i aaker, korn",Prioriterte omraader,14,METER,440,6160
2019,1,3014,997616030,122,86,4,0,Avrenning til vann,Fangdam,Prioriterte omraader,1000,DEKAR,2,2000
2019,1,3014,997570103,123,7,2,0,Avrenning til vann,Gras paa arealer utsatt for flom og erosjon,Prioriterte omraader,235,DEKAR,102,23970
2019,1,3014,997570103,123,7,2,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjoedsel,Nedfelling eller nedlegging av husdyrgjoedsel,20,DEKAR,399,7980
2019,1,3014,997570103,123,7,2,0,Utslipp til luft,Spredning av husdyrgjoedsel med tilfoerselsslange,Spredning av husdyrgjoedsel med tilfoerselsslange,60,DEKAR,399,23940
2019,1,3003,997392965,105,3026,1,0,Kulturlandskap,Skjoetsel av gaardsdammer,Skjoetsel av gaardsdammer,500,ANTALL,1,500
2019,1,3003,997392965,105,3026,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3003,997392965,105,3026,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,96,9024
2019,1,3003,997392965,105,3026,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,50,8450
2019,1,3003,997392965,105,3026,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 4, prioriterte omraader",179,DEKAR,11,1969
2019,1,3016,997391500,128,26,1,0,Utslipp til luft,Nedfelling eller nedlegging av husdyrgjoedsel,Nedfelling eller nedlegging av husdyrgjoedsel,20,DEKAR,758,15160
2019,1,3016,997391500,128,26,1,0,Utslipp til luft,Spredning av husdyrgjoedsel med tilfoerselsslange,Spredning av husdyrgjoedsel med tilfoerselsslange,60,DEKAR,758,45480
2019,1,3014,997317467,,,,,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3014,997317467,,,,,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,126,3528
2019,1,3014,997317467,,,,,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,1093,102742
2019,1,3014,997317467,,,,,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,391,66079
2019,1,3014,997317467,,,,,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 4, prioriterte omraader",179,DEKAR,150,26850
2019,1,3014,997317467,,,,,Avrenning til vann,Gras paa arealer utsatt for flom og erosjon,Prioriterte omraader,235,DEKAR,4,940
2019,1,3014,997317467,,,,,Avrenning til vann,Ingen jordarbeiding paa flomutsatte arealer,Prioriterte omraader,141,DEKAR,162,22842
2019,1,3014,997263049,122,60,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,200,DEKAR,61,12200
2019,1,3014,997263049,122,60,1,0,Kulturlandskap,Skjoetsel av gaardsdammer,Skjoetsel av gaardsdammer,500,ANTALL,3,1500
2019,1,3014,997263049,122,60,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3014,997263049,122,60,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,5,140
2019,1,3014,997263049,122,60,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,172,16168
2019,1,3014,997263049,122,60,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,76,12844
2019,1,3014,997263049,122,60,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 4, prioriterte omraader",179,DEKAR,25,4475
2019,1,3014,997263049,122,60,1,0,Avrenning til vann,Gras paa arealer utsatt for flom og erosjon,Prioriterte omraader,235,DEKAR,163,38305
2019,1,3014,997247817,138,34,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,200,DEKAR,91,18200
2019,1,3014,997247817,138,34,1,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i utmark,Hest/storfe,300,ANTALL_DYR,0,0
2019,1,3014,997247817,138,34,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3014,997247817,138,34,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,130,12220
2019,1,3014,997247817,138,34,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 3, prioriterte omraader",169,DEKAR,9,1521
2019,1,3014,997247817,138,34,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 4, prioriterte omraader",179,DEKAR,8,1432
2019,1,3014,997247817,138,34,1,0,Avrenning til vann,Gras paa arealer utsatt for flom og erosjon,Prioriterte omraader,235,DEKAR,72,16920
2019,1,3014,997244451,122,157,3,0,Kulturlandskap,Beiting av verdifulle jordbrukslandskap i innmark,Beiting av verdifulle jordbrukslandskap i innmark,200,DEKAR,73,14600
2019,1,3014,997244451,122,157,3,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3014,997244451,122,157,3,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,18,504
2019,1,3014,997244451,122,157,3,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,7,658
2019,1,3014,997244451,122,157,3,0,Avrenning til vann,Ingen jordarbeiding paa flomutsatte arealer,Prioriterte omraader,141,DEKAR,26,3666
2019,1,3017,997179803,135,78,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,Ikke klassifisert,0,DEKAR,0,0
2019,1,3017,997179803,135,78,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 1, prioriterte omraader",28,DEKAR,57,1596
2019,1,3017,997179803,135,78,1,0,Avrenning til vann,Ingen jordarbeiding om hoesten,"Erosjonsklasse 2, prioriterte omraader",94,DEKAR,128,12032
